journey_id,start_time,end_time,duration_total_s,n_events,n_zones_visited,zones_sequence,start_zone,end_zone,gender,age_range,completed,day_of_week,hour_of_day,stitch_confidence
J000184,2025-03-10 09:35:50,2025-03-10 09:37:36,106,3,3,Z_C2;Z_CK;Z_N8,Z_C2,Z_N8,M,young_adult,True,0,9,1.0
J000194,2025-03-10 09:37:23,2025-03-10 09:37:45,22,2,2,Z_E1;Z_N2,Z_E1,Z_N2,M,adult,True,0,9,1.0
J000174,2025-03-10 09:34:42,2025-03-10 09:37:47,185,3,2,Z_N4;Z_E1,Z_N4,Z_E1,M,middle_aged,True,0,9,1.0
J000186,2025-03-10 09:36:11,2025-03-10 09:37:50,99,3,2,Z_S3;Z_C2,Z_S3,Z_C2,F,teenager,True,0,9,1.0
J000188,2025-03-10 09:36:23,2025-03-10 09:37:55,92,2,2,Z_C1;Z_CK,Z_C1,Z_CK,M,young_adult,True,0,9,1.0
J000197,2025-03-10 09:37:41,2025-03-10 09:37:56,15,3,1,Z_E1,Z_E1,Z_E1,M,adult,True,0,9,1.0
J000196,2025-03-10 09:37:37,2025-03-10 09:38:12,35,3,3,Z_E1;Z_C1;Z_N4,Z_E1,Z_N4,M,middle_aged,True,0,9,1.0
J000191,2025-03-10 09:36:55,2025-03-10 09:38:13,78,3,2,Z_CK;Z_C2,Z_CK,Z_C2,M,young_adult,True,0,9,1.0
J000201,2025-03-10 09:38:00,2025-03-10 09:38:14,14,3,1,Z_C3,Z_C3,Z_C3,F,middle_aged,True,0,9,1.0
J000202,2025-03-10 09:38:03,2025-03-10 09:38:24,21,4,2,Z_C2;Z_C1;Z_C2,Z_C2,Z_C2,M,adult,True,0,9,1.0
J000195,2025-03-10 09:37:34,2025-03-10 09:38:25,51,3,2,Z_C2;Z_C3,Z_C2,Z_C3,F,teenager,True,0,9,1.0
J000205,2025-03-10 09:38:21,2025-03-10 09:38:33,12,2,1,Z_C1,Z_C1,Z_C1,M,adult,True,0,9,1.0
J000203,2025-03-10 09:38:04,2025-03-10 09:38:38,34,2,2,Z_C3;Z_N10,Z_C3,Z_N10,F,teenager,True,0,9,1.0
J000204,2025-03-10 09:38:08,2025-03-10 09:38:39,31,2,1,Z_C1,Z_C1,Z_C1,M,middle_aged,True,0,9,1.0
J000200,2025-03-10 09:37:58,2025-03-10 09:38:46,48,3,2,Z_C2;Z_E2,Z_C2,Z_E2,M,young_adult,True,0,9,1.0
J000206,2025-03-10 09:38:30,2025-03-10 09:38:46,16,2,2,Z_E2;Z_C1,Z_E2,Z_C1,M,young_adult,True,0,9,1.0
J000209,2025-03-10 09:38:45,2025-03-10 09:38:54,9,2,1,Z_C2,Z_C2,Z_C2,M,adult,True,0,9,1.0
J000208,2025-03-10 09:38:42,2025-03-10 09:39:00,18,3,1,Z_C2,Z_C2,Z_C2,M,middle_aged,True,0,9,1.0
J000180,2025-03-10 09:35:06,2025-03-10 09:39:04,238,3,2,Z_N7;Z_N9;Z_N7,Z_N7,Z_N7,F,adult,True,0,9,1.0
J000215,2025-03-10 09:39:00,2025-03-10 09:39:08,8,2,1,Z_C2,Z_C2,Z_C2,M,middle_aged,True,0,9,1.0
J000207,2025-03-10 09:38:38,2025-03-10 09:39:14,36,3,3,Z_C1;Z_S6;Z_N9,Z_C1,Z_N9,M,young_adult,True,0,9,1.0
J000212,2025-03-10 09:38:51,2025-03-10 09:39:20,29,4,2,Z_C1;Z_C3,Z_C1,Z_C3,M,adult,True,0,9,1.0
J000216,2025-03-10 09:39:04,2025-03-10 09:39:20,16,2,2,Z_C3;Z_C1,Z_C3,Z_C1,M,adult,True,0,9,1.0
J000214,2025-03-10 09:38:56,2025-03-10 09:39:29,33,4,3,Z_S6;Z_E2;Z_N4;Z_E2,Z_S6,Z_E2,M,young_adult,True,0,9,1.0
J000218,2025-03-10 09:39:15,2025-03-10 09:39:48,33,4,2,Z_C1;Z_C3;Z_C1,Z_C1,Z_C1,M,middle_aged,True,0,9,1.0
J000199,2025-03-10 09:37:53,2025-03-10 09:39:51,118,3,2,Z_N9;Z_C2,Z_N9,Z_C2,F,adult,True,0,9,1.0
J000222,2025-03-10 09:39:38,2025-03-10 09:40:09,31,2,1,Z_C3,Z_C3,Z_C3,M,middle_aged,True,0,9,1.0
J000217,2025-03-10 09:39:11,2025-03-10 09:40:10,59,3,2,Z_E2;Z_C1,Z_E2,Z_C1,M,young_adult,True,0,9,1.0
J000220,2025-03-10 09:39:26,2025-03-10 09:40:11,45,2,2,Z_C2;Z_C1,Z_C2,Z_C1,F,adult,True,0,9,1.0
J000198,2025-03-10 09:37:45,2025-03-10 09:40:12,147,3,1,Z_N2,Z_N2,Z_N2,F,senior,True,0,9,1.0
J000226,2025-03-10 09:40:06,2025-03-10 09:40:20,14,3,1,Z_E1,Z_E1,Z_E1,F,young_adult,True,0,9,1.0
J000210,2025-03-10 09:38:47,2025-03-10 09:40:32,105,3,2,Z_N9;Z_E2,Z_N9,Z_E2,F,middle_aged,True,0,9,1.0
J000219,2025-03-10 09:39:23,2025-03-10 09:40:45,82,3,2,Z_N4;Z_C2,Z_N4,Z_C2,M,young_adult,True,0,9,1.0
J000232,2025-03-10 09:40:34,2025-03-10 09:40:49,15,3,1,Z_C1,Z_C1,Z_C1,F,young_adult,True,0,9,1.0
J000211,2025-03-10 09:38:51,2025-03-10 09:41:05,134,4,2,Z_N10;Z_N5;Z_N10;Z_N5,Z_N10,Z_N5,F,teenager,True,0,9,1.0
J000229,2025-03-10 09:40:26,2025-03-10 09:41:15,49,3,2,Z_E2;Z_C1,Z_E2,Z_C1,F,middle_aged,True,0,9,1.0
J000235,2025-03-10 09:41:02,2025-03-10 09:41:26,24,3,1,Z_C1,Z_C1,Z_C1,F,young_adult,True,0,9,1.0
J000228,2025-03-10 09:40:22,2025-03-10 09:41:41,79,4,2,Z_S1;Z_N8;Z_S1,Z_S1,Z_S1,M,middle_aged,True,0,9,1.0
J000225,2025-03-10 09:40:01,2025-03-10 09:41:47,106,3,3,Z_C1;Z_S4;Z_N9,Z_C1,Z_N9,F,adult,True,0,9,1.0
J000224,2025-03-10 09:39:53,2025-03-10 09:41:53,120,3,2,Z_C1;Z_C3,Z_C1,Z_C3,M,young_adult,True,0,9,1.0
J000227,2025-03-10 09:40:19,2025-03-10 09:41:53,94,2,2,Z_C2;Z_N4,Z_C2,Z_N4,M,young_adult,True,0,9,1.0
J000213,2025-03-10 09:38:52,2025-03-10 09:41:54,182,3,2,Z_N5;Z_C2,Z_N5,Z_C2,F,teenager,True,0,9,1.0
J000239,2025-03-10 09:41:39,2025-03-10 09:42:00,21,3,1,Z_C2,Z_C2,Z_C2,F,young_adult,True,0,9,1.0
J000221,2025-03-10 09:39:35,2025-03-10 09:42:00,145,4,2,Z_N9;Z_S4,Z_N9,Z_S4,M,adult,True,0,9,1.0
J000223,2025-03-10 09:39:47,2025-03-10 09:42:05,138,2,2,Z_S4;Z_N9,Z_S4,Z_N9,M,adult,True,0,9,1.0
J000236,2025-03-10 09:41:18,2025-03-10 09:42:08,50,2,2,Z_C3;Z_E2,Z_C3,Z_E2,M,young_adult,True,0,9,1.0
J000237,2025-03-10 09:41:28,2025-03-10 09:42:18,50,2,2,Z_C2;Z_C1,Z_C2,Z_C1,F,teenager,True,0,9,1.0
J000231,2025-03-10 09:40:33,2025-03-10 09:42:20,107,3,2,Z_S4;Z_N10;Z_S4,Z_S4,Z_S4,F,adult,True,0,9,1.0
J000245,2025-03-10 09:42:21,2025-03-10 09:42:33,12,4,1,Z_C2,Z_C2,Z_C2,M,adult,True,0,9,1.0
J000240,2025-03-10 09:42:01,2025-03-10 09:42:34,33,4,3,Z_E2;Z_C2;Z_N2;Z_C2,Z_E2,Z_C2,M,young_adult,True,0,9,1.0
J000241,2025-03-10 09:42:09,2025-03-10 09:42:37,28,3,3,Z_C1;Z_CK;Z_N10,Z_C1,Z_N10,F,teenager,True,0,9,1.0
J000234,2025-03-10 09:40:40,2025-03-10 09:42:41,121,3,2,Z_N8;Z_C2,Z_N8,Z_C2,M,middle_aged,True,0,9,1.0
J000244,2025-03-10 09:42:21,2025-03-10 09:42:43,22,3,1,Z_C3,Z_C3,Z_C3,F,young_adult,True,0,9,1.0
J000249,2025-03-10 09:42:31,2025-03-10 09:42:48,17,2,1,Z_C2,Z_C2,Z_C2,M,adult,True,0,9,1.0
J000246,2025-03-10 09:42:23,2025-03-10 09:42:48,25,3,2,Z_C2;Z_C1,Z_C2,Z_C1,M,young_adult,True,0,9,1.0
J000247,2025-03-10 09:42:25,2025-03-10 09:42:52,27,2,2,Z_N2;Z_S6,Z_N2,Z_S6,M,young_adult,True,0,9,1.0
J000243,2025-03-10 09:42:15,2025-03-10 09:43:16,61,3,2,Z_N10;Z_C2,Z_N10,Z_C2,F,adult,True,0,9,1.0
J000251,2025-03-10 09:42:45,2025-03-10 09:43:16,31,4,2,Z_C3;Z_C1;Z_C3,Z_C3,Z_C3,M,adult,True,0,9,1.0
J000250,2025-03-10 09:42:36,2025-03-10 09:43:21,45,4,2,Z_C1;Z_C2;Z_C1;Z_C2,Z_C1,Z_C2,M,young_adult,True,0,9,1.0
J000254,2025-03-10 09:43:03,2025-03-10 09:43:23,20,2,1,Z_C1,Z_C1,Z_C1,M,adult,True,0,9,1.0
J000255,2025-03-10 09:43:06,2025-03-10 09:43:24,18,2,2,Z_C1;Z_C2,Z_C1,Z_C2,M,young_adult,True,0,9,1.0
J000242,2025-03-10 09:42:13,2025-03-10 09:43:27,74,3,2,Z_C2;Z_C3,Z_C2,Z_C3,M,middle_aged,True,0,9,1.0
J000256,2025-03-10 09:43:07,2025-03-10 09:43:27,20,2,2,Z_C2;Z_C1,Z_C2,Z_C1,M,young_adult,True,0,9,1.0
J000252,2025-03-10 09:42:49,2025-03-10 09:43:38,49,2,2,Z_C2;Z_N10,Z_C2,Z_N10,F,adult,True,0,9,1.0
J000230,2025-03-10 09:40:26,2025-03-10 09:43:45,199,3,1,Z_N4,Z_N4,Z_N4,F,senior,True,0,9,1.0
J000258,2025-03-10 09:43:13,2025-03-10 09:43:58,45,5,3,Z_C2;Z_C3;Z_S5;Z_C3,Z_C2,Z_C3,M,young_adult,True,0,9,1.0
J000262,2025-03-10 09:43:40,2025-03-10 09:44:00,20,2,1,Z_C3,Z_C3,Z_C3,M,young_adult,True,0,9,1.0
J000259,2025-03-10 09:43:13,2025-03-10 09:44:05,52,3,3,Z_C3;Z_N9;Z_N8,Z_C3,Z_N8,M,middle_aged,True,0,9,1.0
J000261,2025-03-10 09:43:40,2025-03-10 09:44:06,26,4,1,Z_C1,Z_C1,Z_C1,F,adult,True,0,9,1.0
J000266,2025-03-10 09:43:54,2025-03-10 09:44:16,22,2,1,Z_C1,Z_C1,Z_C1,F,adult,True,0,9,1.0
J000233,2025-03-10 09:40:40,2025-03-10 09:44:39,239,3,3,Z_C1;Z_S4;Z_N9,Z_C1,Z_N9,F,middle_aged,True,0,9,1.0
J000264,2025-03-10 09:43:47,2025-03-10 09:44:39,52,4,4,Z_C3;Z_N7;Z_N2;Z_S5,Z_C3,Z_S5,M,young_adult,True,0,9,1.0
J000267,2025-03-10 09:43:55,2025-03-10 09:44:48,53,3,2,Z_N9;Z_C2,Z_N9,Z_C2,M,middle_aged,True,0,9,1.0
J000272,2025-03-10 09:44:32,2025-03-10 09:45:00,28,4,2,Z_CK;Z_C2,Z_CK,Z_C2,F,adult,True,0,9,1.0
J000265,2025-03-10 09:43:52,2025-03-10 09:45:02,70,3,3,Z_S5;Z_C2;Z_N2,Z_S5,Z_N2,M,young_adult,True,0,9,1.0
J000248,2025-03-10 09:42:29,2025-03-10 09:45:04,155,3,2,Z_CK;Z_N6;Z_CK,Z_CK,Z_CK,F,teenager,True,0,9,1.0
J000270,2025-03-10 09:44:22,2025-03-10 09:45:04,42,2,2,Z_N7;Z_N2,Z_N7,Z_N2,M,young_adult,True,0,9,1.0
J000271,2025-03-10 09:44:26,2025-03-10 09:45:06,40,2,2,Z_N2;Z_C2,Z_N2,Z_C2,M,young_adult,True,0,9,1.0
J000238,2025-03-10 09:41:33,2025-03-10 09:45:22,229,3,2,Z_S4;Z_N4;Z_S4,Z_S4,Z_S4,F,middle_aged,True,0,9,1.0
J000253,2025-03-10 09:42:56,2025-03-10 09:45:35,159,3,1,Z_N3,Z_N3,Z_N3,F,young_adult,True,0,9,1.0
J000269,2025-03-10 09:44:19,2025-03-10 09:45:41,82,3,2,Z_C2;Z_C1,Z_C2,Z_C1,M,middle_aged,True,0,9,1.0
J000257,2025-03-10 09:43:08,2025-03-10 09:45:42,154,3,2,Z_N6;Z_E2,Z_N6,Z_E2,F,teenager,True,0,9,1.0
J000275,2025-03-10 09:45:12,2025-03-10 09:45:49,37,3,2,Z_N4;Z_C2,Z_N4,Z_C2,F,middle_aged,True,0,9,1.0
J000273,2025-03-10 09:44:39,2025-03-10 09:45:49,70,3,2,Z_C2;Z_C3,Z_C2,Z_C3,F,adult,True,0,9,1.0
J000274,2025-03-10 09:44:50,2025-03-10 09:46:08,78,5,4,Z_C2;Z_N9;Z_N3;Z_C3,Z_C2,Z_C3,M,young_adult,True,0,9,1.0
J000279,2025-03-10 09:45:29,2025-03-10 09:46:13,44,2,2,Z_E2;Z_N6,Z_E2,Z_N6,F,teenager,True,0,9,1.0
J000260,2025-03-10 09:43:37,2025-03-10 09:46:20,163,4,2,Z_S2;Z_N1,Z_S2,Z_N1,M,adult,True,0,9,1.0
J000282,2025-03-10 09:45:38,2025-03-10 09:46:27,49,3,2,Z_C2;Z_C3,Z_C2,Z_C3,F,middle_aged,True,0,9,1.0
J000277,2025-03-10 09:45:20,2025-03-10 09:46:38,78,3,3,Z_C1;Z_S7;Z_N9,Z_C1,Z_N9,M,middle_aged,True,0,9,1.0
J000286,2025-03-10 09:46:16,2025-03-10 09:46:47,31,3,2,Z_C3;Z_N4,Z_C3,Z_N4,F,middle_aged,True,0,9,1.0
J000283,2025-03-10 09:45:48,2025-03-10 09:46:49,61,3,1,Z_N9,Z_N9,Z_N9,F,young_adult,True,0,9,1.0
J000263,2025-03-10 09:43:43,2025-03-10 09:47:03,200,3,2,Z_N1;Z_C2,Z_N1,Z_C2,M,adult,True,0,9,1.0
J000276,2025-03-10 09:45:17,2025-03-10 09:47:03,106,3,3,Z_N9;Z_N6;Z_N7,Z_N9,Z_N7,M,young_adult,True,0,9,1.0
J000287,2025-03-10 09:46:23,2025-03-10 09:47:22,59,3,1,Z_N4,Z_N4,Z_N4,F,teenager,True,0,9,1.0
J000285,2025-03-10 09:45:58,2025-03-10 09:47:28,90,3,2,Z_S7;Z_C2,Z_S7,Z_C2,M,middle_aged,True,0,9,1.0
J000278,2025-03-10 09:45:26,2025-03-10 09:47:33,127,3,3,Z_N3;Z_C2;Z_N9,Z_N3,Z_N9,M,young_adult,True,0,9,1.0
J000281,2025-03-10 09:45:36,2025-03-10 09:47:41,125,2,2,Z_C3;Z_C2,Z_C3,Z_C2,M,young_adult,True,0,9,1.0
J000293,2025-03-10 09:47:21,2025-03-10 09:47:42,21,3,1,Z_C2,Z_C2,Z_C2,F,young_adult,True,0,9,1.0
J000289,2025-03-10 09:46:38,2025-03-10 09:47:47,69,3,2,Z_C2;Z_C1,Z_C2,Z_C1,M,adult,True,0,9,1.0
J000297,2025-03-10 09:47:42,2025-03-10 09:47:52,10,2,1,Z_E1,Z_E1,Z_E1,M,child,True,0,9,1.0
J000295,2025-03-10 09:47:30,2025-03-10 09:47:56,26,2,2,Z_C1;Z_S2,Z_C1,Z_S2,M,adult,True,0,9,1.0
J000291,2025-03-10 09:47:02,2025-03-10 09:48:05,63,3,2,Z_C2;Z_C1,Z_C2,Z_C1,M,middle_aged,True,0,9,1.0
J000298,2025-03-10 09:47:55,2025-03-10 09:48:22,27,3,1,Z_C2,Z_C2,Z_C2,F,teenager,True,0,9,1.0
J000290,2025-03-10 09:46:42,2025-03-10 09:48:23,101,4,3,Z_N6;Z_N4;Z_C1,Z_N6,Z_C1,M,young_adult,True,0,9,1.0
J000301,2025-03-10 09:48:08,2025-03-10 09:48:24,16,3,1,Z_C1,Z_C1,Z_C1,F,young_adult,True,0,9,1.0
J000294,2025-03-10 09:47:26,2025-03-10 09:48:24,58,2,2,Z_C2;Z_N3,Z_C2,Z_N3,M,young_adult,True,0,9,1.0
J000300,2025-03-10 09:48:03,2025-03-10 09:48:33,30,3,1,Z_C1,Z_C1,Z_C1,M,child,True,0,9,1.0
J000303,2025-03-10 09:48:17,2025-03-10 09:48:39,22,4,2,Z_C2;Z_CK;Z_C2,Z_C2,Z_C2,M,adult,True,0,9,1.0
J000268,2025-03-10 09:44:09,2025-03-10 09:49:00,291,3,1,Z_N1,Z_N1,Z_N1,F,senior,True,0,9,1.0
J000308,2025-03-10 09:48:52,2025-03-10 09:49:02,10,2,1,Z_C1,Z_C1,Z_C1,F,teenager,True,0,9,1.0
J000309,2025-03-10 09:48:53,2025-03-10 09:49:15,22,3,1,Z_C2,Z_C2,Z_C2,M,child,True,0,9,1.0
J000299,2025-03-10 09:48:01,2025-03-10 09:49:26,85,4,4,Z_N4;Z_N1;Z_CK;Z_N6,Z_N4,Z_N6,M,young_adult,True,0,9,1.0
J000304,2025-03-10 09:48:21,2025-03-10 09:49:29,68,3,2,Z_CK;Z_C3,Z_CK,Z_C3,M,adult,True,0,9,1.0
J000280,2025-03-10 09:45:33,2025-03-10 09:49:30,237,3,3,Z_C3;Z_N1;Z_CK,Z_C3,Z_CK,F,adult,True,0,9,1.0
J000284,2025-03-10 09:45:58,2025-03-10 09:49:31,213,2,1,Z_N1,Z_N1,Z_N1,F,adult,True,0,9,1.0
J000302,2025-03-10 09:48:10,2025-03-10 09:49:42,92,3,2,Z_C1;Z_N4,Z_C1,Z_N4,M,young_adult,True,0,9,1.0
J000314,2025-03-10 09:49:33,2025-03-10 09:49:43,10,2,1,Z_C3,Z_C3,Z_C3,M,child,True,0,9,1.0
J000311,2025-03-10 09:49:11,2025-03-10 09:49:45,34,3,3,Z_C3;Z_N3;Z_CK,Z_C3,Z_CK,M,adult,True,0,9,1.0
J000317,2025-03-10 09:49:43,2025-03-10 09:49:54,11,3,2,Z_C2;Z_E1,Z_C2,Z_E1,F,adult,True,0,9,1.0
J000306,2025-03-10 09:48:40,2025-03-10 09:49:59,79,3,3,Z_N1;Z_C2;Z_C1,Z_N1,Z_C1,M,young_adult,True,0,9,1.0
J000318,2025-03-10 09:49:48,2025-03-10 09:50:10,22,2,2,Z_E1;Z_C2,Z_E1,Z_C2,F,adult,True,0,9,1.0
J000288,2025-03-10 09:46:37,2025-03-10 09:50:12,215,3,2,Z_N4;Z_N3;Z_N4,Z_N4,Z_N4,F,middle_aged,True,0,9,1.0
J000316,2025-03-10 09:49:42,2025-03-10 09:50:15,33,3,2,Z_N3;Z_E1,Z_N3,Z_E1,M,adult,True,0,9,1.0
J000310,2025-03-10 09:48:55,2025-03-10 09:50:17,82,2,2,Z_CK;Z_C2,Z_CK,Z_C2,M,young_adult,True,0,9,1.0
J000315,2025-03-10 09:49:35,2025-03-10 09:50:34,59,2,2,Z_C1;Z_C2,Z_C1,Z_C2,M,young_adult,True,0,9,1.0
J000322,2025-03-10 09:50:24,2025-03-10 09:50:35,11,3,1,Z_C1,Z_C1,Z_C1,F,adult,True,0,9,1.0
J000319,2025-03-10 09:49:51,2025-03-10 09:50:59,68,4,3,Z_C2;Z_C1;Z_C3;Z_C1,Z_C2,Z_C1,M,young_adult,True,0,9,1.0
J000323,2025-03-10 09:50:24,2025-03-10 09:51:02,38,2,2,Z_C2;Z_C3,Z_C2,Z_C3,M,young_adult,True,0,9,1.0
J000326,2025-03-10 09:50:48,2025-03-10 09:51:16,28,3,2,Z_S6;Z_E2,Z_S6,Z_E2,F,adult,True,0,9,1.0
J000307,2025-03-10 09:48:41,2025-03-10 09:51:47,186,3,1,Z_CK,Z_CK,Z_CK,F,young_adult,True,0,9,1.0
J000328,2025-03-10 09:51:08,2025-03-10 09:51:54,46,3,2,Z_E2;Z_C1,Z_E2,Z_C1,F,adult,True,0,9,1.0
J000296,2025-03-10 09:47:42,2025-03-10 09:52:01,259,3,2,Z_C1;Z_S4,Z_C1,Z_S4,M,middle_aged,True,0,9,1.0
J000325,2025-03-10 09:50:47,2025-03-10 09:52:08,81,4,4,Z_C1;Z_S2;Z_N5;Z_CK,Z_C1,Z_CK,M,young_adult,True,0,9,1.0
J000305,2025-03-10 09:48:22,2025-03-10 09:52:10,228,2,2,Z_S4;Z_S7,Z_S4,Z_S7,M,middle_aged,True,0,9,1.0
J000333,2025-03-10 09:52:09,2025-03-10 09:52:15,6,2,1,Z_E1,Z_E1,Z_E1,M,teenager,True,0,9,1.0
J000313,2025-03-10 09:49:21,2025-03-10 09:52:28,187,3,1,Z_S7,Z_S7,Z_S7,F,teenager,True,0,9,1.0
J000334,2025-03-10 09:52:21,2025-03-10 09:52:30,9,2,1,Z_E1,Z_E1,Z_E1,F,young_adult,True,0,9,1.0
J000327,2025-03-10 09:50:48,2025-03-10 09:52:37,109,2,2,Z_C3;Z_S2,Z_C3,Z_S2,M,young_adult,True,0,9,1.0
J000336,2025-03-10 09:52:25,2025-03-10 09:52:40,15,3,1,Z_C1,Z_C1,Z_C1,M,teenager,True,0,9,1.0
J000321,2025-03-10 09:50:00,2025-03-10 09:52:41,161,3,1,Z_N8,Z_N8,Z_N8,M,child,True,0,9,1.0
J000335,2025-03-10 09:52:22,2025-03-10 09:52:49,27,4,2,Z_S4;Z_C2,Z_S4,Z_C2,M,middle_aged,True,0,9,1.0
J000329,2025-03-10 09:51:21,2025-03-10 09:52:51,90,3,2,Z_S2;Z_E1,Z_S2,Z_E1,M,young_adult,True,0,9,1.0
J000339,2025-03-10 09:52:45,2025-03-10 09:52:54,9,2,1,Z_E2,Z_E2,Z_E2,F,young_adult,True,0,9,1.0
J000340,2025-03-10 09:52:53,2025-03-10 09:53:03,10,2,1,Z_C2,Z_C2,Z_C2,F,teenager,True,0,9,1.0
J000292,2025-03-10 09:47:08,2025-03-10 09:53:06,358,3,2,Z_N3;Z_N9;Z_N3,Z_N3,Z_N3,F,middle_aged,True,0,9,1.0
J000330,2025-03-10 09:51:26,2025-03-10 09:53:07,101,3,3,Z_N5;Z_C2;Z_N1,Z_N5,Z_N1,M,young_adult,True,0,9,1.0
J000346,2025-03-10 09:53:21,2025-03-10 09:53:32,11,3,1,Z_C1,Z_C1,Z_C1,F,young_adult,True,0,9,1.0
J000324,2025-03-10 09:50:34,2025-03-10 09:53:34,180,3,2,Z_N9;Z_C2;Z_N9,Z_N9,Z_N9,F,middle_aged,True,0,9,1.0
J000338,2025-03-10 09:52:38,2025-03-10 09:53:35,57,2,2,Z_E1;Z_N5,Z_E1,Z_N5,M,young_adult,True,0,9,1.0
J000342,2025-03-10 09:53:04,2025-03-10 09:53:36,32,2,1,Z_C2,Z_C2,Z_C2,M,young_adult,True,0,9,1.0
J000331,2025-03-10 09:51:28,2025-03-10 09:53:41,133,3,3,Z_C1;Z_S7;Z_S6,Z_C1,Z_S6,F,adult,True,0,9,1.0
J000343,2025-03-10 09:53:13,2025-03-10 09:53:42,29,3,1,Z_C2,Z_C2,Z_C2,M,teenager,True,0,9,1.0
J000337,2025-03-10 09:52:33,2025-03-10 09:53:46,73,3,2,Z_C2;Z_C3,Z_C2,Z_C3,M,middle_aged,True,0,9,1.0
J000312,2025-03-10 09:49:17,2025-03-10 09:53:50,273,3,1,Z_N8,Z_N8,Z_N8,F,senior,True,0,9,1.0
J000344,2025-03-10 09:53:19,2025-03-10 09:53:51,32,3,1,Z_C1,Z_C1,Z_C1,F,teenager,True,0,9,1.0
J000348,2025-03-10 09:53:35,2025-03-10 09:53:53,18,3,2,Z_N10;Z_C2,Z_N10,Z_C2,M,young_adult,True,0,9,1.0
J000320,2025-03-10 09:49:58,2025-03-10 09:53:54,236,2,2,Z_E1;Z_N3,Z_E1,Z_N3,M,adult,True,0,9,1.0
J000347,2025-03-10 09:53:24,2025-03-10 09:53:55,31,3,2,Z_C2;Z_N5;Z_C2,Z_C2,Z_C2,F,middle_aged,True,0,9,1.0
J000351,2025-03-10 09:53:53,2025-03-10 09:54:07,14,3,1,Z_C2,Z_C2,Z_C2,F,young_adult,True,0,9,1.0
J000332,2025-03-10 09:52:06,2025-03-10 09:54:28,142,3,2,Z_S7;Z_C2,Z_S7,Z_C2,F,adult,True,0,9,1.0
J000349,2025-03-10 09:53:45,2025-03-10 09:54:33,48,4,2,Z_C2;Z_C1,Z_C2,Z_C1,M,young_adult,True,0,9,1.0
J000357,2025-03-10 09:54:12,2025-03-10 09:54:36,24,3,1,Z_C3,Z_C3,Z_C3,M,teenager,True,0,9,1.0
J000356,2025-03-10 09:54:10,2025-03-10 09:54:36,26,2,1,Z_C1,Z_C1,Z_C1,M,young_adult,True,0,9,1.0
J000350,2025-03-10 09:53:48,2025-03-10 09:54:46,58,3,2,Z_N5;Z_C3,Z_N5,Z_C3,F,middle_aged,True,0,9,1.0
J000361,2025-03-10 09:54:25,2025-03-10 09:54:47,22,3,1,Z_C3,Z_C3,Z_C3,F,young_adult,True,0,9,1.0
J000352,2025-03-10 09:53:54,2025-03-10 09:55:02,68,3,2,Z_C2;Z_C1,Z_C2,Z_C1,F,adult,True,0,9,1.0
J000341,2025-03-10 09:53:01,2025-03-10 09:55:48,167,3,1,Z_N9,Z_N9,Z_N9,M,child,True,0,9,1.0
J000358,2025-03-10 09:54:16,2025-03-10 09:56:00,104,5,4,Z_C1;Z_S3;Z_CK;Z_E1,Z_C1,Z_E1,M,young_adult,True,0,9,1.0
J000362,2025-03-10 09:54:41,2025-03-10 09:56:01,80,3,3,Z_C1;Z_CK;Z_S7,Z_C1,Z_S7,F,adult,True,0,9,1.0
J000359,2025-03-10 09:54:19,2025-03-10 09:56:05,106,3,1,Z_N3,Z_N3,Z_N3,F,senior,True,0,9,1.0
J000370,2025-03-10 09:56:00,2025-03-10 09:56:14,14,3,1,Z_C2,Z_C2,Z_C2,M,child,True,0,9,1.0
J000372,2025-03-10 09:56:16,2025-03-10 09:56:27,11,3,1,Z_C3,Z_C3,Z_C3,F,senior,True,0,9,1.0
J000364,2025-03-10 09:54:46,2025-03-10 09:56:36,110,3,2,Z_S3;Z_C1,Z_S3,Z_C1,M,young_adult,True,0,9,1.0
J000365,2025-03-10 09:54:56,2025-03-10 09:56:47,111,2,2,Z_CK;Z_N10,Z_CK,Z_N10,M,young_adult,True,0,9,1.0
J000375,2025-03-10 09:56:42,2025-03-10 09:56:52,10,2,1,Z_E1,Z_E1,Z_E1,F,senior,True,0,9,1.0
J000374,2025-03-10 09:56:29,2025-03-10 09:56:54,25,3,1,Z_C1,Z_C1,Z_C1,M,child,True,0,9,1.0
J000353,2025-03-10 09:54:04,2025-03-10 09:57:04,180,3,1,Z_N7,Z_N7,Z_N7,M,adult,True,0,9,1.0
J000369,2025-03-10 09:55:44,2025-03-10 09:57:23,99,4,3,Z_E1;Z_C2;Z_CK,Z_E1,Z_CK,M,young_adult,True,0,9,1.0
J000363,2025-03-10 09:54:45,2025-03-10 09:57:26,161,3,1,Z_N4,Z_N4,Z_N4,M,teenager,True,0,9,1.0
J000373,2025-03-10 09:56:22,2025-03-10 09:57:27,65,2,2,Z_C1;Z_C2,Z_C1,Z_C2,M,young_adult,True,0,9,1.0
J000376,2025-03-10 09:57:05,2025-03-10 09:57:30,25,2,1,Z_C2,Z_C2,Z_C2,M,young_adult,True,0,9,1.0
J000377,2025-03-10 09:57:16,2025-03-10 09:57:32,16,2,2,Z_C2;Z_S3,Z_C2,Z_S3,M,young_adult,True,0,9,1.0
